order_id,customer_id,product_category,order_value,discount_applied,payment_method,order_status,order_date,region
28262ee3-68dc-460a-a6b3-3ea692c3e688,b5e9796d-1cf9-487c-89d9-f35308535aa1,Electronics,446.54,5.0,Wallet,refunded,2024-09-22,Minnesota
14226baa-6432-4f6a-955b-c9150527fd2f,d51c0430-080a-4706-aa20-7849217a4462,Fashion,215.78,,Card,cancelled,2024-04-06,Minnesota
4f2d0175-3775-4914-b994-ca10071097d2,c883fb1e-60a6-4c74-992c-b9905e6c0f1c,Fashion,208.18,0.0,Card,refunded,2024-09-30,Nevada
fe4b5b5d-e977-4807-bb18-b00f607b2585,0c868ef5-af3f-4787-8838-7b8a1151a77a,Groceries,327.34,15.0,USSD,refunded,2024-06-18,New Hampshire
4238389d-58ec-4523-b89c-87530f419e6c,7d196789-0438-4444-866f-aa4f5cd2b3a2,Fashion,49.12,0.0,Wallet,cancelled,2024-01-10,Colorado
58912881-16db-417a-8e70-002497ab52d5,9f9b5770-9936-4a5e-8136-c678a5563a63,Electronics,109.08,0.0,Wallet,refunded,2024-11-01,New Mexico
d4858433-12ad-4802-ab1c-72f60ef2b1ed,62b23d39-f816-45d8-8ff4-9e6082c3f841,Electronics,222.77,,Card,completed,2024-07-24,Tennessee
c254a477-98fa-489a-8f63-464c94706f6b,ceb4bc67-27c1-4a04-b52a-868d86e19158,Electronics,315.47,0.0,Card,refunded,2024-01-31,Maine
d9260b4f-a3a0-4645-8c1a-8d4560276f29,ac0d7c1a-577b-4bb0-a4c2-73400662d522,Groceries,78.04,,Card,refunded,2024-10-13,Alaska
4ebc7169-dba0-43c7-a1cd-9f1e8079cf1f,bb1f5a7c-c468-490d-82f5-1bbcb438814e,Home,312.43,0.0,Wallet,cancelled,2024-06-11,Illinois
37aef857-1a05-4309-882a-f4bbb6f760a4,d768e6e6-4ef5-4fca-8f5e-c293a107c0af,Electronics,482.12,10.0,Wallet,completed,2024-11-29,Louisiana
eee13119-6bf6-412f-8e4f-5c317bbb4d55,0177ccfb-9b2f-47a0-9abe-57d8da0178f1,Electronics,225.26,10.0,Card,refunded,2024-04-22,Kansas
cc33f8a6-7b9f-46bb-b48e-ac3d02838541,861267e3-9d92-46f0-a2f0-5af235b3bd49,Home,123.51,15.0,USSD,completed,2024-07-23,Rhode Island
0f6a5af0-e2cd-461e-a57e-08bca484c117,0e0d7438-90f6-49f9-b7a3-d5c39956637e,Fashion,442.51,5.0,Card,cancelled,2024-08-27,Ohio
d76c190e-5475-4eda-8d2c-a2bc2c9a921f,2b30fb28-4410-4c2e-8ee3-b7014d94b661,Beauty,400.96,5.0,Card,cancelled,2024-03-30,New Mexico
7f14fac7-1f1f-4a9f-ac2e-ced142a44c87,8a3bbf43-85f3-45df-9ea3-0bd3a8667456,Electronics,400.48,,Wallet,cancelled,2024-01-10,Florida
279d66e3-781e-404b-b96e-7554ad5b06d1,972c9b0a-3b01-499e-ba41-7032f65e3d1e,Home,68.44,15.0,USSD,completed,2024-06-06,Michigan
faa8ae74-15ad-40d3-917d-2125ea263406,2df950bd-2fb0-4d58-a68e-49b2e787c7ee,Home,294.79,15.0,Wallet,cancelled,2024-10-18,West Virginia
0869cd51-cc54-46b9-9d97-104a949587a9,63bcba02-6de6-41bf-a181-38ed1207f95c,Beauty,70.19,,Wallet,refunded,2024-12-13,New York
20b7b8f1-1e67-45e5-949e-19c545a6cb66,9af42edf-33ad-4dfd-ab32-08309c3ec17b,Electronics,237.45,5.0,Card,refunded,2024-04-13,Idaho
f8dcc808-8f8f-4b5f-88e3-8982f802d016,a5fbb2cb-be6a-44f2-84ec-b2c5098c1985,Fashion,211.15,5.0,Card,completed,2024-04-04,Maryland
8d96c476-3efe-4438-9fbc-cb9f3288b4ba,9c4dac5d-49ef-4346-a71f-d2a499f9fd01,Beauty,453.38,5.0,USSD,completed,2024-03-30,Massachusetts
db1e9a9e-f84c-4c51-978c-d63134c6d6f6,5eab6cb0-b6a9-4ddd-84f2-bdf75f499d64,Groceries,192.08,,Bank Transfer,completed,2024-05-16,Pennsylvania
6208910c-7e71-4396-a7e5-21c2d4fc549d,d40adfa8-c46c-4130-b3f2-f3fcfad2b8e8,Fashion,102.02,0.0,Wallet,completed,2024-05-13,Iowa
b7d30f09-6bd8-4a2a-9348-9f008ba6ac58,e999f927-2177-4670-80c7-c51bc795c3fb,Fashion,480.52,10.0,Wallet,completed,2024-12-25,Utah
6ee48a5e-06c5-43ab-88b2-756c118299d2,06df177e-991b-4df0-bc45-01beca351d7a,Groceries,348.77,0.0,Bank Transfer,cancelled,2024-03-07,Nevada
cae68513-435c-4e9d-80db-4c021b5a5fdd,09328801-fc4a-42f3-97e5-e8eee6dde562,Beauty,146.49,10.0,Bank Transfer,completed,2024-01-14,Nevada
3b1ad6b9-8a82-41f7-9487-b86976c44bb7,7c9bc314-860b-4b7f-8b5f-406da96fcfd8,Beauty,76.86,15.0,USSD,cancelled,2024-05-28,Alabama
07403595-2afd-4760-94a7-9a65c8b9ca56,1290d51b-fdbb-47fb-a1c2-7fb6fc3dfd64,Fashion,199.93,15.0,Wallet,cancelled,2024-08-03,West Virginia
a424d52b-058f-4cd1-9ce3-37e5cf9811f2,63e88b5e-dbfe-4537-8d6b-9e716bad0332,Home,73.64,5.0,Card,cancelled,2024-12-22,Georgia
4f2e8b42-8667-49ca-a5ca-e649a233c9da,8f0c259d-ddfd-42e1-9ac4-00a33039eb11,Electronics,14.69,5.0,USSD,completed,2024-06-15,Vermont
c80d0145-a5ba-4d2a-8629-f580b6ec78a3,8a8a7bba-0d84-4ce3-8aa9-fe3e7eb35d65,Home,417.36,0.0,Card,refunded,2024-10-08,Michigan
020b54c7-b501-413f-b397-3b00a938351a,af0df149-3726-49b7-a657-5bbe1cdb769a,Groceries,41.54,15.0,USSD,completed,2024-08-13,Michigan
2356825d-8cea-4602-b7b3-f05c328f9cca,98e9c792-27b6-4973-bb29-31e7fff755bb,Home,180.44,,Wallet,completed,2024-10-04,Iowa
1bccd798-65c7-4c1e-abc8-b2ab74b1ea73,973af73f-d627-49c4-805f-24a1b0b1ac90,Home,461.07,,Card,refunded,2024-11-12,Wisconsin
fea600da-3c3d-45ff-8a23-4568c04231c4,0b70b2d5-5321-4e23-922f-a4c44fcb5d29,Beauty,348.87,0.0,Bank Transfer,completed,2024-01-14,Iowa
5e346482-f5bf-4dd3-a70c-1b341e95ede9,a719f42c-8503-4142-b5cc-cdf369906336,Groceries,45.58,5.0,Bank Transfer,completed,2024-10-30,Michigan
0ecc8a5e-8b7c-4af7-8f80-09e44ffe2b2c,b6d94fef-873a-4808-894e-5c422516dc70,Electronics,297.75,,Wallet,refunded,2024-02-26,Georgia
90cad91c-9488-40cc-80c2-bfd295bcce6d,084df5c5-0230-44a4-b6c1-4f2177464259,Fashion,320.04,15.0,Bank Transfer,completed,2024-05-06,Oklahoma
2001fa81-ef9f-4fc3-a15b-3a4ab6ecca96,5da23e4e-95a7-449b-a941-184afa6bd2cf,Groceries,37.57,5.0,Card,refunded,2024-12-15,Wyoming
78044614-cd0c-45b9-86b6-1722af8ba714,2624cfe3-9c69-4be9-9c96-5ab1321578ea,Fashion,295.25,0.0,Wallet,refunded,2024-03-04,Connecticut
f8d15f7c-cdbf-4922-9cfa-c234d8c45273,c9b2ee67-fe9b-4111-b396-2bf5973ce908,Fashion,365.06,0.0,Card,completed,2024-10-26,Utah
de158a82-f3b9-44be-bc03-1f1d9bea14a0,6cd50a16-ac5b-48c0-862e-27bb3a4629ab,Electronics,197.65,0.0,Card,refunded,2024-06-23,Kentucky
1a4f3289-b115-436a-928f-d4bb705a6090,f1c7d260-4ab2-4ca7-a1cc-4ed4fc913b74,Fashion,80.75,5.0,Bank Transfer,cancelled,2024-10-10,California
6152a712-90ec-4463-a39b-88e90d61954d,72880d49-9302-463e-a8a2-a45225c93edd,Fashion,159.06,10.0,Wallet,completed,2024-12-25,West Virginia
abc5b0c3-2866-45e3-96e8-42d4ea58841e,bf9ac1e7-08e7-4810-bb1d-3a537723111e,Electronics,334.02,,Bank Transfer,refunded,2024-09-14,Oregon
5687afd9-a31d-4e2b-b581-65cb896d854e,47a66487-be29-4205-b952-7321e259a9b1,Fashion,184.16,10.0,Bank Transfer,completed,2024-01-18,Iowa
c6732903-6b48-4034-96fc-0db618267627,724f64b1-bbbf-4a1e-a1f6-34d67df8c86a,Electronics,227.18,,Card,refunded,2024-07-11,Connecticut
010def8c-0004-4b98-b1f0-ee8ab35c41ed,c7900fd9-4bfb-4490-b775-c21ed0a344b4,Groceries,284.06,0.0,Bank Transfer,cancelled,2024-06-17,Vermont
3808fb1c-37d8-4aa4-9961-c60e20bd0004,5c529ac0-522e-4dce-892c-f8c12c378fd6,Fashion,499.64,,Wallet,completed,2024-08-06,Virginia
cd0b0a9f-6ae6-40d8-b61b-d157a87d85a7,4fa8d0ac-188b-469d-b73b-dd9ef1011e17,Electronics,247.25,0.0,Bank Transfer,completed,2024-03-18,Arizona
83890ec0-4758-4bfb-939e-a798c12ef196,e8617a41-3f2d-4977-8ef9-117c34dd46f4,Home,148.8,,Wallet,completed,2024-11-07,Minnesota
0a262da9-8f48-4976-ae99-4cf5689524b2,049029f3-6380-4192-a6da-039658f5ecaf,Fashion,278.75,10.0,Bank Transfer,completed,2024-07-16,New Hampshire
14ca377e-a9d4-4b7f-9a24-e5a6c967a905,b3e8877a-556f-46db-8e5c-0b91bfb9b85d,Beauty,68.31,0.0,Wallet,refunded,2024-07-22,New Jersey
e113aa5e-c249-4458-b104-b11159e0ac8d,f88903e5-9596-4e5a-a04e-bf4b41ca1064,Home,267.87,10.0,Card,refunded,2024-03-26,Oklahoma
23012fbc-f5b9-487d-8631-ed389e1955fc,ef3b17d3-e223-4170-89c0-b9b0bba1eafe,Electronics,30.9,5.0,Card,cancelled,2024-07-27,Louisiana
7535c294-1b57-4835-bc77-1bead2be9928,31d8ce72-c7e5-45b2-890a-6a89ed13d474,Home,239.43,5.0,USSD,refunded,2024-09-30,Indiana
bd5d3468-0a63-4b95-b17f-722204c2b87f,63a38802-7011-441a-af91-1d7ef8567b48,Home,188.63,0.0,Bank Transfer,cancelled,2024-11-11,Oklahoma
84c7e4bd-d136-4780-a557-b9887a4311e6,afdc929b-91c6-4397-a017-17101b0a9a0b,Beauty,216.97,10.0,Bank Transfer,completed,2024-03-28,West Virginia
3d10c059-294f-48c4-91c5-7efe0b7b2e3e,13d9776d-57f0-44cf-9b08-9d787285da05,Beauty,76.12,10.0,Wallet,completed,2024-09-12,Virginia
f6a4d9fc-99d3-457c-8d72-c19d077f55ba,a964dc8c-f967-46e8-ab30-082851b76ed4,Electronics,49.38,0.0,Bank Transfer,completed,2024-09-21,Louisiana
f32ce856-2b2e-4b1d-b625-7f84dfc3c4bd,7bff3e76-0b44-40a6-90a9-9416ba29f53b,Groceries,178.83,0.0,Wallet,completed,2024-05-29,North Carolina
57f17131-1af8-48dd-b270-1d2d06c29abb,388400a6-d40d-4f10-ade4-9990d570e577,Home,388.34,0.0,Card,cancelled,2024-06-02,New York
f63d42c3-7f93-4669-bec8-873b6c39fd7c,2d09fba7-b13a-4ce6-ae62-57b643c6bf74,Home,161.24,5.0,Bank Transfer,cancelled,2024-08-18,Massachusetts
55165a5d-2efc-4434-906c-753b16603d59,fb6f7741-ec85-4830-ae23-ba0dbd463189,Electronics,440.57,10.0,Bank Transfer,completed,2024-05-31,New Mexico
f18b1ccb-b7ce-473e-867c-13bd62129c67,190ef400-2ee7-4b3f-9416-1793ab142ca8,Electronics,250.71,15.0,Bank Transfer,refunded,2024-03-26,Alaska
9f59bdda-8ca2-4b39-a1f8-48fc5146f5ed,dc0013f9-ea11-4304-a8ad-9c14d9dbd2e0,Fashion,272.33,10.0,Bank Transfer,refunded,2024-08-08,Wyoming
85e1334e-91c0-4cab-a6b1-52cc9736d26a,1cdd2144-e25e-4eee-b477-e20251721cd6,Fashion,34.98,5.0,Wallet,completed,2024-04-27,Montana
b252eb29-40ed-4bd7-93b9-dee3418c3449,3dfbcd24-ac89-4084-9ec1-4680ce77d444,Home,434.92,,Wallet,refunded,2024-05-31,Missouri
b7eb314b-20a1-48bf-a43c-a3e4584ba5b5,2a13be1a-07c4-4028-a996-eb191d8ab838,Home,409.64,,Bank Transfer,completed,2024-12-02,Hawaii
5c7e164a-26b1-4208-876b-f14d4f98e6bb,7fcd9120-11bb-4639-9c86-5f2f1c5ae5e6,Home,193.14,0.0,Bank Transfer,refunded,2024-12-17,Pennsylvania
eb0fe6ba-80c4-4ca7-abed-dcf30a90d062,72ccc562-fb72-4858-98ab-08c8326d042c,Electronics,208.04,0.0,Bank Transfer,cancelled,2024-04-16,Louisiana
d94c968c-2a39-42d8-9bbd-04cc3802c2fa,f5d4ea86-7627-4d45-86db-376212c955ba,Groceries,54.37,0.0,USSD,completed,2024-06-09,Minnesota
1f573412-19c9-4adb-8400-cf457d77debd,c90d613b-8bdd-4603-a85a-376b6c8c75b2,Fashion,137.1,5.0,Bank Transfer,refunded,2024-11-26,New Hampshire
2b111216-8cd3-4577-b650-8a9e8ea4ae97,c272d5e5-e361-48eb-bcdb-bdfd13d31e46,Home,476.66,5.0,Wallet,completed,2024-04-13,North Dakota
e5797272-1797-4c9f-8707-1adad59d576d,51a0e04b-7f66-439c-a8fa-2b047261debf,Beauty,134.96,10.0,Bank Transfer,cancelled,2024-07-14,Ohio
a4202416-fb46-4ab9-a20c-69f15669d104,9d4bf087-b2f4-4661-9863-8e13530e1739,Beauty,427.59,10.0,Bank Transfer,completed,2024-05-02,Kentucky
66cb053e-2cf9-46e8-9ac9-5e9f38782a7b,371cd938-6f67-4387-8029-4a113872f196,Home,72.31,,Wallet,completed,2024-02-01,Connecticut
6424c937-544b-4046-abb6-2c625b289cdb,7176a372-ad61-4433-8227-1efe4791eb75,Beauty,129.99,,Wallet,refunded,2024-05-27,Texas
b468e92c-c449-4910-9e68-064d71de0be5,002467a4-fe8c-4256-a590-8923101c1e4f,Home,206.06,15.0,USSD,completed,2024-01-23,Tennessee
77ce46e8-cb13-42d8-b9f0-4878c08384bb,79c8a2ec-0a9d-46b1-a137-b7967b7a579d,Fashion,36.1,15.0,Bank Transfer,refunded,2024-09-03,Tennessee
dd40169f-569f-463f-8cdd-ab126c3190e8,79bf16c0-e6d6-412b-a769-2b44cc74b838,Beauty,297.24,0.0,Card,completed,2024-12-27,Connecticut
350cda5f-f3b0-48da-8384-6e4063ae450e,195e4de1-647b-4a55-a47a-1c0613cf4284,Beauty,25.83,,Wallet,refunded,2024-07-15,Kentucky
82699af3-7f72-4735-abc9-58f11536ae47,535afa62-7c41-4a0b-8578-d5e55df8b9b6,Fashion,88.5,15.0,USSD,cancelled,2024-02-07,Kansas
261b2df4-88ac-41b2-ac83-86ac468cc1f0,a91c9ff3-c72d-4a60-9c10-79f321cfed1c,Groceries,186.17,15.0,Bank Transfer,refunded,2024-01-04,Michigan
f4d1e2f4-99b6-4e11-931d-35c829449c81,c82e4fcd-0d3b-4afe-8318-cce58921f057,Electronics,429.54,15.0,Card,refunded,2024-06-16,Maine
b9402f6a-282a-4f5c-a3ed-ae4a231dd2c7,73facb32-0c72-4741-9a20-7e3785f37aa1,Beauty,136.72,10.0,Wallet,refunded,2024-03-11,Oklahoma
9b5f6d09-08da-4c27-ada8-67803fd118e0,71585de6-daa3-4ba3-abbc-28d9aab69db5,Beauty,406.32,,Wallet,completed,2024-09-04,Wyoming
a24158c1-b973-45aa-863e-081cedc303a3,7b9dab63-a5d2-4bc2-9e7b-77e1d2ad49b7,Home,173.15,0.0,Wallet,cancelled,2024-05-02,Tennessee
ac2b21bf-0e2a-4e37-b8cf-e8fc4b463625,3262d0d9-add3-4999-a6cc-37b2c81556c0,Beauty,74.89,0.0,Bank Transfer,cancelled,2024-03-02,Alabama
ec575a59-bcb8-4ddf-a65c-e7b4c67a1e9a,b2233801-d691-4821-b2e6-146a63c261c8,Groceries,477.98,15.0,USSD,refunded,2024-07-30,Rhode Island
21584702-ee6e-47b7-b25a-729634fe3867,ab282592-efa5-4712-8d7b-c66fd34fd652,Electronics,118.31,10.0,Card,refunded,2024-11-20,New Hampshire
90b6a8c9-3972-4330-9c52-f6318bc80162,dbcbe98b-7a2c-4ec7-a8a6-e27da1d6a687,Electronics,14.76,5.0,Card,refunded,2024-03-04,Idaho
50c6feb3-12b9-4eaf-93c0-b9c1752b4308,5a19b92d-b751-444f-ab81-f87cbc36e5e2,Beauty,370.99,5.0,Card,completed,2024-04-30,Idaho
7432abbf-7519-4fda-aebd-715ce435fb24,1adaf829-d67b-45b5-bec3-35aa43b291d7,Fashion,428.23,10.0,Card,refunded,2024-05-14,Ohio
c4fdc1fa-aa3d-4314-94d9-e69e05adb847,65faf072-9cea-45fe-bac9-df6a27a58e58,Groceries,114.34,15.0,Bank Transfer,cancelled,2024-01-10,Florida
a106649b-ea2d-4fe6-aacb-775472aad967,b2859874-4de5-45d1-b5a0-3a54bdd7d7cc,Home,401.65,5.0,Wallet,cancelled,2024-09-01,Ohio
de375fac-81bb-4a78-86d8-b2a224d2adb9,b8bbb8c2-5acd-4591-97ed-eb6c6200d884,Fashion,474.1,10.0,Bank Transfer,refunded,2024-10-13,Tennessee
d1f1f1b2-52e3-44c6-8757-8c6cdb305e11,ace4882e-e37e-49ad-b993-bfc19e3f75fe,Beauty,410.33,,Wallet,cancelled,2024-11-03,Hawaii
2243fde7-b093-4879-a62e-c19b709fbdce,2475cdd2-5472-4629-8e43-954e37352886,Fashion,87.36,,USSD,completed,2024-12-02,Colorado
c09c56da-6064-4dec-9c7d-8571ee1de142,162e84de-2833-4347-84a5-38728bc36f02,Fashion,99.27,,Bank Transfer,refunded,2024-04-26,New Mexico
6ec43ab2-09dc-4c08-b2c5-04b79e68b7b5,9d53f1a4-b57c-47b4-8d0c-bff22a035bcf,Electronics,41.17,0.0,Bank Transfer,completed,2024-01-30,Massachusetts
b8ce4517-1cbd-4766-a7a7-7387e4705de1,cfa25f2c-5179-4a78-9c21-e8212684a306,Fashion,72.68,5.0,Wallet,completed,2024-10-20,Nebraska
ca6d3e19-30e4-402b-8a27-e5861eb7e385,1b3cddef-00e8-49a9-ac83-244e94874aad,Groceries,179.77,5.0,Bank Transfer,refunded,2024-03-25,Michigan
ff2de506-5140-44ab-b76d-c58b5eff194c,beb46f0a-c036-407c-98da-0a2ce21a84f6,Beauty,464.35,0.0,Bank Transfer,completed,2024-11-09,Massachusetts
62717691-24f0-409c-a9b3-e9a3a926aa41,746ab120-12b5-49e4-8267-b61e3fe4cdd8,Groceries,204.2,,Card,cancelled,2024-07-15,Massachusetts
4f2981e8-4440-4e99-a0eb-fc9a5f507ec9,49a1d769-b0e7-4cf3-bd8e-38926a9fe6b0,Beauty,20.89,10.0,Bank Transfer,cancelled,2024-06-30,North Dakota
9b537b41-7a6b-44d1-8624-bf83c478362e,f7cc1209-504c-4e4a-968e-9f99d1635464,Home,226.21,0.0,Card,completed,2024-11-07,Ohio
2486b12b-9044-4840-8515-274a2242b4df,42a5efb1-a5e9-4f43-9dc6-559b919aeb73,Electronics,149.78,0.0,USSD,completed,2024-07-05,New Hampshire
d24e23cd-64ca-4774-ad4c-f1c2b2d53e96,6febf219-e526-4683-a169-d958a9408376,Electronics,229.82,0.0,USSD,refunded,2024-01-07,Nebraska
4d5fd1d2-594e-4282-8413-9d20698f1098,4b9abfa4-cfff-49d6-a8cf-03e4e1a0777b,Electronics,443.57,5.0,Card,completed,2024-01-12,Arizona
e8872a38-9ea1-48c5-bfd9-46acbcbc7314,04171844-ce69-4393-bf7a-9459ae6cd50c,Beauty,20.7,0.0,Wallet,completed,2024-10-12,Vermont
0e7b2de3-99f4-412d-9e5f-47cc537847a6,ec335e27-b170-4b18-99b9-dc3b2cf61728,Fashion,49.72,5.0,Bank Transfer,cancelled,2024-08-12,Idaho
53d78fdd-d4f3-4213-bad2-6f4fbfa74ec8,a45de75b-47b1-4e6b-85b4-3030ddff8699,Home,484.18,15.0,Bank Transfer,completed,2024-10-02,Arizona
89c7d381-8b63-47f0-9ec1-da9496b113d4,ab3c1e80-c1a4-421f-ab76-813bdc50fedc,Electronics,199.59,,Wallet,refunded,2024-05-26,Arkansas
1b6e4da5-e434-4e94-a081-f62913e7516f,a16cd14f-b29d-424c-badb-611b0a01980f,Home,175.36,15.0,USSD,completed,2024-08-28,Vermont
9aaf6b0b-be33-48df-b72c-7289bbc19435,64ade403-8a8b-4c87-867a-ef3bc7f0fb33,Home,442.22,15.0,Bank Transfer,completed,2024-10-24,Connecticut
010566ae-2b02-4776-8e0a-f8b598617c51,9bc48ca1-7494-4df2-bb69-a53568c480f1,Fashion,232.2,0.0,Card,completed,2024-07-26,Virginia
ff189c03-ec37-4c8a-b67f-f0fd07bc9e67,bdcfac88-23ae-4cf1-8223-dce3aa094901,Beauty,25.74,,USSD,completed,2024-09-25,West Virginia
414ed1db-9317-422b-aa13-e96865ee7388,3026c0c1-ad06-4070-91f3-5e605e35170d,Home,132.22,15.0,Wallet,completed,2024-06-02,Utah
89279ab1-6bb6-478e-8f67-65ff4a4a2f7c,8ac5280e-9247-4b31-8075-81a8761855a7,Electronics,30.9,,Card,cancelled,2024-07-24,Pennsylvania
4ce37fcd-cf2d-477c-af6e-e273faf46ae1,03f9048c-ecb7-4beb-ab52-af78f9df3e84,Fashion,165.24,10.0,Card,refunded,2024-04-26,Kansas
9d070f45-afe6-45b8-9fd4-8e784b039e46,f6366ba3-2eba-4761-bbee-d035fafcfd9b,Electronics,144.57,0.0,Bank Transfer,completed,2024-07-03,Colorado
cf253993-f4d7-4591-94bd-5e56ab4b6939,7be3c6f7-1e26-4c27-9ded-d035d3da3259,Beauty,14.38,,Wallet,completed,2024-03-16,Louisiana
12704edc-82cc-4713-b241-a94e17ff23d5,120b5a37-dead-4f4f-83a1-669a47cb6330,Groceries,330.74,5.0,USSD,refunded,2024-08-13,California
8b6ddcc3-f62b-4fb7-b698-2221ece19942,49e00259-669c-4e7b-9ce9-f5b326e6481c,Beauty,393.13,10.0,USSD,cancelled,2024-10-26,New Hampshire
8b2cbe05-9d3f-4618-b8f1-b1d93343b8cf,aca3d453-1cf5-470f-8a2b-bae317133f22,Home,160.98,10.0,Bank Transfer,completed,2024-09-20,Mississippi
54528d6f-4619-45fb-82c4-ff3a26bf843f,f1de98df-7571-4667-8667-dc3681bb6821,Groceries,313.41,5.0,Bank Transfer,refunded,2024-03-07,Virginia
9d088f5f-7543-4bc2-a29b-13e6afb665d7,86a3a508-e359-4bc2-a8d7-566766a98668,Electronics,317.39,,Card,refunded,2024-07-05,Indiana
ebf41b51-98a9-4386-a0e6-dd7c56180acf,796543c5-c631-4164-814d-28ca2ffae422,Beauty,175.56,10.0,USSD,cancelled,2024-07-10,West Virginia
a4208938-0d25-43e3-a9ee-80ac732b6484,b98fe82b-491c-4e59-8d5a-878efc4ff135,Groceries,363.26,0.0,Bank Transfer,refunded,2024-10-27,New Mexico
b679dbf5-5749-4132-94e5-f33be9f13aab,fdc62b0d-b104-40be-a177-1f6442eae8f6,Home,100.08,5.0,USSD,cancelled,2024-09-01,Kansas
3b855801-e39c-42f0-948c-9c687ba257fb,c0e5093f-3ca3-45d6-8ffe-80cc206f7cc9,Beauty,433.05,5.0,Wallet,refunded,2024-04-24,South Dakota
30e45fa1-4c7b-4f0b-912d-aac0ed14111c,51069c40-faee-43bf-a287-89cfb2d2332b,Electronics,167.79,5.0,Bank Transfer,cancelled,2024-07-17,Oklahoma
3f0c1901-f478-483a-96ab-316dbd11cea1,dd2bacef-46e5-49bc-a92e-7df53b8ae49e,Fashion,31.58,5.0,Bank Transfer,cancelled,2024-01-06,Nebraska
36278871-7a0f-47f6-a186-fba3e7e54532,e5598bba-6959-4a06-8786-9ec9db70f283,Fashion,30.82,15.0,Card,completed,2024-01-09,Colorado
61873a6b-fc55-44f9-bae6-6d25155c502f,67c400d1-87ea-49b7-a2e3-e126d1b08aed,Home,413.63,5.0,Bank Transfer,refunded,2024-04-06,Utah
be853229-8fff-4f8c-8de4-58de3096b526,df10a53b-9616-4132-a1ac-155f7828bde0,Beauty,180.32,10.0,Wallet,refunded,2024-09-13,Montana
3ef5d73f-d213-4665-a111-cd95b180610a,9ef54c50-4357-494f-b0e2-5372089ed59a,Home,280.47,0.0,Card,cancelled,2024-09-01,South Dakota
5c751d74-b1aa-43f6-bc2d-0c0af046b8e5,e4d06a77-b851-432f-9545-1dd06c38496e,Home,231.14,15.0,Bank Transfer,refunded,2024-03-11,Arizona
a8ee3002-a3fa-49a8-a8ea-c69d7570ec0f,d219bf1f-cea1-4a77-bfdd-4b8f9a408d71,Groceries,75.95,15.0,Wallet,refunded,2024-09-29,Pennsylvania
549ff787-548a-44a0-9592-e06de730f4e8,a859be2a-e0e9-420c-8238-f1d43e82a007,Groceries,255.75,5.0,Card,completed,2024-10-22,Arkansas
68dc00c4-5375-4b91-9b91-7df9400a9150,0d931b74-716e-4a74-918e-9b83c72d4255,Home,304.57,,Card,completed,2024-02-04,Arizona
d3b757fb-2e53-4c2e-8569-655092e7ae11,9f2c801f-d903-44f0-9023-3fc7a966c805,Groceries,327.01,10.0,Wallet,refunded,2024-10-02,New Jersey
244ff82d-5447-492f-81cd-68ec4d63f9a2,d8bc37b6-a43e-4d4e-bc99-a95fac4a2dd6,Fashion,153.67,,USSD,cancelled,2024-05-15,Hawaii
762007b7-3e52-44c2-b72a-576c2585d0d1,d4b91f98-fe91-49c4-bd1e-02d4de84115f,Fashion,444.76,0.0,Bank Transfer,completed,2024-01-03,New York
0e61a98c-5814-4f28-8e19-8b1753f01740,71ffff64-78d5-4c40-93ff-e328f86af205,Beauty,134.78,10.0,Bank Transfer,completed,2024-08-17,Vermont
880c22c8-13e2-4738-9482-314fe082cea9,dc91c2db-7f70-4bbc-a9d1-9dcb5ad6c1b3,Home,449.4,5.0,Bank Transfer,refunded,2024-09-10,Arizona
2f78d41e-f881-49eb-9d10-11f0462ea723,e1e2c578-03ec-4a57-b653-9b82557d34cb,Beauty,18.64,,Card,cancelled,2024-02-24,Pennsylvania
b61e7bed-7434-4ce4-9cac-b7b0f78bd559,6c362465-df13-4332-ad36-6b471429c544,Beauty,159.41,5.0,Wallet,cancelled,2024-11-06,New York
b178ceea-1dd5-42e4-92c9-636bafc50980,bffe14f3-bb15-440b-a897-b9d070e599c8,Beauty,460.15,0.0,USSD,completed,2024-06-04,Colorado
9fea012a-2141-4f3a-a5f6-32759f828f17,f5b3526f-2a7d-4a5e-b543-0dd9e8fb517b,Home,162.28,15.0,Wallet,completed,2024-08-18,South Carolina
1e134539-bd92-4862-b458-c12ec31a94b3,b39a34c5-6b4a-4b8b-863a-da6e8730c3b5,Beauty,93.0,5.0,USSD,refunded,2024-12-14,Vermont
2d347a08-d3f4-40e6-b5b7-f0e63f7b5c62,bb160756-2c56-4cf2-a0be-24c2325b8f1d,Home,222.33,0.0,USSD,cancelled,2024-04-04,Massachusetts
7e87e9bc-d43f-4655-9792-0598eb8801a8,9d7d9913-cad4-4577-b4d0-18559821d595,Electronics,139.75,,Card,cancelled,2024-05-20,Arizona
a96f4ca5-2466-4a63-8c7a-ba40fa5532e4,cc39abee-0b7d-42e4-9e15-5478c1271e59,Fashion,61.86,5.0,Bank Transfer,completed,2024-08-18,Ohio
5c428612-a81b-4f44-836a-dbe0ace375c5,1eb6f26f-58b1-4168-8d91-4cf821836e9d,Beauty,495.25,15.0,Bank Transfer,refunded,2024-04-30,Rhode Island
bb727ec4-20e4-4636-94af-74fcb239dac2,2f9b28e2-e45e-41ed-856d-c2e808cfa2f2,Electronics,30.87,,USSD,refunded,2024-10-15,North Dakota
